Item Code,Item Name,Retail Price,Cost,Category
696726727,ERASER,5,4,Others
855900251,CANDLE TAG 5,5,4,Others
4809010740991,PAPAYA WITH MILK,18,15,Others
4806538680037,MI GLORENG HOT & SPICY,13,10,Others
991369966,ATSAL,10,9,Others
4800068151104,MOTHERS BEST SARSA 340G,35,30,Others
206380832,REPOLYO PER KILO,60,55,Others
4809014541631,MADEN TAWAS,15,13,Others
490243083116,ARIEL PERFECT CLEAN DOWNY TWIN,15,13,Others
178644183,CANDY RETAIL,1,1,Others
4808887970579,PUREFOOD BEEF TAPA 220G,108,100,Others
4800086049933,SELECTA SUPER THICK NEAPOLITAN 1.3L,285,270,Others
748485914831,BIRCH TREE 700G WITH FREE,225,210,Others
4800092333323,HAPPY DELUXE 100G,33,30,Others
8410162100319,FUNDADOR ULTRA SMOOTH 1.75L,1160,1000,Others
693935984,UNIQUE COLORS,37,27,Others
4800888282606,DOVE WITH BAMBOO SOAP DISH,191,180,Others
4800488959083,EQ PLUS M32,248,240,Others
8998866623032,TOP CAFE 22G,15,14,Others
4800088619110,POTATO KINDOM HASH BROWN 480G,165,150,Others
4805358003804,MAGNOLIA GOLD BUY 2,284,270,Others
4806020400587,SPEED POWER DUO,23,22,Others
8935001838685,FLEXTOK 0.7,12,10,Others
213006728,BULAD 1 GRAM GAGMAY,30,25,Others
484253952,SKIN PERFECTION,160,140,Others
4806028902229,VECO,165,150,Others
4806523493222,AMIGO SEGURADO,110,100,Others
4800888607119,LADY`S CHOICE CHICKEN SPREAD 27ML,12,10,Others
4806530030663,PLASTIC ENVELOPE,70,60,Others
894525315,SAMBONG,11,10,Others
666572027,VISTA PRAIA,75,60,Others
432125712,BULAD TAMBAN PER KILO,180,170,Others
4806525662114,RELISH BREAD CRUMBS 500G,70,65,Others
4806501709161,CALLA FLORAL FRESH BAR,22,20,Others
481375874,AHOS 1 DOZ,10,5,Others
4801958846001,GINISA MIX 8G,4,3,Others
112465710,RDL PAPAYA,26,24,Others
4802288322012,HAPPY COTTON BUD,23,20,Others
4809010740045,RDL BABYFACE 30ML,45,40,Others
4800361381086,BEAR BRAND FORTIFIED 135G,52,50,Others
726816716,NEW YORKER HOTDOG 1KG,209,205,Others
4806516764315,JERSEY CHEESE,25,23,Others
217653605,BULAD 1 CELLOPHANE,18,16,Others
4806527242949,GLUTATHIONE,25,20,Others
4806028902540,NEOPOP WRITING NOTEBOOK,37,35,Others
6971074361660,DRIED MIXX FRUIT&VEGIE,180,175,Others
184800216120112,CLOVER CHIPS 24G,10,8,Others
4800086048820,SELECTA ROCKY ROAD 2ML,365,350,Others
2888615005140,GINGER POWDER 50G,38,36,Others
4800488962700,EQ PANTS XXXL 66PCS,752,750,Others
4800361414012,NIDO FORTI GROW 2000G,950,900,Others
550288397,DISPOSABLE SPOON 1 PACK,45,40,Others
4800034017243,HAPEE 55G,11,10,Others
180173319,SY GLOW SAOP SPF20 15G,50,45,Others
532615959,ARMAK TAPE,25,20,Others
4806503872146,EXCELLENT 1/2,15,13,Others
4800034607055,HAPEE SULIT DOBLE PACK 115G,107,100,Others
407138780,PLASTIC COVER,20,18,Others
4806509690652,JIMMS 4N1 COFFEE MIX AGARICUS MUSHROOM,8,7,Others
4800488958970,EQ DRY L BY32,330,320,Others
188412679,NIKEE,90,85,Others
368114350,SILI HALANG,10,9,Others
793875806,RADISH PER KILO,70,60,Others
4808887291780,STAR MEAT LOAF 150G,22,20,Others
4800029830758,MARSHMALLOW 9G,9,8,Others
4806037400150,JOY SCISSORS,30,25,Others
8850006322956,COLGATE FRESH 125G,107,100,Others
4800361423939,MAGIC SARAP WITH FREE BAYONG,130,120,Others
8850006321522,COLGATE TRIPLE ACTION,145,140,Others
4800818811609,LUV-LUV CHOCO POLVORON CRISPY PINIPIG,40,35,Others
4809014829623,KROPEK GARLIC FLAVOR 200G,58,55,Others
4809016027010,PORCELANA TOTAL SKIN CARE 60ML,75,70,Others
4800818811715,POTCHI CHOCO SMORES 121G,40,35,Others
860173128,STICK GLUE,4,3,Others
4800034040128,DAZZ LIME SCENT 400G,47,45,Others
4800034014440,HAPEE KIDDIE APPLE CRUNCH 62G,50,45,Others
4800174195009,KROPECK THE ORIGINAL UNCOOKED 500G,110,100,Others
4800575140370,ALASKA EVAPORADA 370ML,32,28,Evaporated Milk
4808680653266,LADYS CHOICE CREAMY BUTTER,195,156,Others
4800110060842,FRIESTA MACARONI,45,43,Others
8885013131437,AICE STRAWBERRY CRISPY,20,19,SNACKS
4800016112256,QUAKE CAKE,64,60,Others
4800016079559,HELLO CHOCOLATE 150G,53,48,SNACKS
4800110068930,ROYAL SALAD MACARONI 400G,64,60,Pasta
8850006480786,PALMOLIVE DAMAGED REPAIR 10,7,6,Others
4807770272943,LUCKY ME SEAFOODS,23,20,Instant Noodles & Canton
4809013041354,ALIBABA 25G,7,6,SNACKS
4800220588953,TANDUAY GREEN MARGARITA 3L,385,350,Hard Liquor
403205239,REMA CLAMANSI JUICE 330ML,20,15,BEVERAGES
748485200101,LUCKY SEVEN SARDINES 155G,20,16,Sardines
8885013130676,AICE JERUK STICK,12,10,Others
4806506315022,GRAND ADULT DIAPER L2,52,50,Others
185969494,SAN MIG FLAVORED 1 CASE,793,790,Others
430332289,MALAYA 25 KLS.,960,950,Others
4806519010235,TITA MY FISH SAUCE,32,30,Others
4806520120060,SALABAT W/ HONEY,118,115,Others
7750515021358,GRAHAM CRUSHED 200G,46,45,Others
8934839125677,CLOSE UP ANTI BACTERIAL 120G,129,125,Others
4801981194780,SPRITE LEMON 190ML SWAKTO,15,14,Others
4800011113920,BIODERM COOLNESS,9,8,Others
4800575370302,COW BELL CONDENSSADA 300ML,41,35,Condensed Milk
4803925061141,GATORADE BLUE BOLT 500ML,50,40,BEVERAGES
4801958240007,AJINAMOTO UMAMI 100G,26,21,Others
8998666001726,KOPIKO BLANCA TWIN,13,11,Others
4806507836403,SILKA GREEN 45G,22,15,Others
4806506313974,CHERUB BABY WIPES 20PCS,37,30,Others
38000845536,PRNGLES CHEDDAR CHEESE,50,45,SNACKS
4800220520359,JAMAICA LIME JUICE 350ML,50,49,BEVERAGES
4806526670064,DIAMANTE CHIOK HOK TONG 700ML,78,68,BEVERAGES
8850389100769,MOGU MOGU MANGO 320ML,47,43,BEVERAGES
4800110093895,SELECTA FORTIFIAD MILK 245ML,33,27.75,Ready To Drink Milk
4800361381581,NESTLE NON-FAT MILK 1000ML,115,105,Ready To Drink Milk
4800194179904,OISHI MARTY`S CRACKLINGS SALT & VINEGAR 90G,23,19,SNACKS
28400017244,CHEETOS CRUNCHY 226.8G,160,146.45,SNACKS
4800194177146,OISHI FISH CRACKERS 90G,25,23,SNACKS
4800016601590,JACK `N JILL CHIPPY GARLIC & VINEGAR 110G,25,20.4,SNACKS
4800016644801,JACK `N JILL PIATTOS CHEESE 40G,17,14,SNACKS
4800016671807,JACK `N JILL PIATTOS SOUR CREAM & ONION 40G,17,13,SNACKS
4800024574343,DEL MONTE PINEAPPLE TIDBITS 200G,28,26,Others
14285003816,NUTRI ASIA MAFRAN 200G,9,8,Sauces & Gravy
4800575885004,LIBERTY CONDENSADA 300ML,57,51,Condensed Milk
4806501597454,ANLENE CHOCO 300G,176,166,Milk Powder
4800067059821,BABYFLO BABY POWDER 25G,18,15,Others
4800067059944,BABYFLO SWEETIE PURPLE BABY POWDER 25G,18,15,Others
4800067059883,BABYFLO CHARMING BLUE BABY POWDER 25G,18,15,Others
4801032281049,SAN MIGUEL FLAVORED BEER APPLE 330ML,42,30,BEVERAGES
4800024583857,DEL MONTE MR. MILK PLAIN 100ML,60,52,Yogurt
4800016110511,CHICHARRON NI MANG JUAN SUKANG PAOMBONG 90G,21,18,SNACKS
4800361396714,MILO CHOCOMALT MILK DRINK 110ML,17,15,Ready To Drink Milk
4806503244080,FAMILY`S BRAND SARDINES 155G,23,19,Sardines
4806536770013,KIM SARDINES GREEN 155G,20,17,Sardines
4800527629083,YOUNG`S TOWN SARDINES GREEN 155G,24,19,Sardines
748485800738,ARGENTINE BEER LOAF 150G,22,20,Beef Loaf
4800092110474,ACE CHOCO,56,53,SNACKS
4800016087196,MAGIC JUNIOR CONDENSADA CREAM,35,33,SNACKS
4800092330636,BARNUTS CHOCO-PEANUT BARS,22,19,Others
4800092553318,DOOWEE DONUT ASSORTED,98,85,SNACKS
4800010075564,CREAM-O CHOCO CREAM-FILLED CHOCOLATE SANDWICH COOKIES,69,66,SNACKS
4800016305016,MAXX HONEY MANSI,42,34,Others
4800103342795,LIPPS POP STICK STRAWBERRY,22,21,Others
4806514770004,BOBOT,25,19,Others
4807770270123,LUCKY ME PANCIT CANTON KALAMANSI,12,11,Instant Noodles & Canton
4800092660160,KRIM STIX PEANUT BUTTER,30,18,Others
4800361379557,NESTEA LEMON BLACK TEA,23,22,Others
7622300601768,TANG PINEAPPLE,20,19,Others
7622300637996,TANG GRAPE,20,19,Others
7622300858575,TANG DALANDAN,20,19,Others
48042772,MARLBORO BLAST,180,135,Others
4806502720417,GARDENIA CLASSIC 400G,59,50,Others
4800174141006,KROPECK RAINBOW COLORS,28,25,SNACKS
4806506319204,SUPER TWINS BABY PANTS L46+4 FREE PADS,391,380,Others
4806507831927,JUICY COLOGNE DREAMSICLE 25ML,18,15,Others
4806506319150,SUPER TWINS BABY PANTS L22+2 FREE PADS,189,180,Others
4806506315565,TWINS LAMPEIN XXL 15+1 FREE PAD,137,130,Others
4806506319235,SUPER TWINS BABY PANTS XL40+4 FREE PADS,369,360,Others
4806506313981,CHERUB BABY WIPES SKIN FRIENDLY 50PCS,69,66,Others
4806506318900,SISTERS OVERNIGHT DRY 4+1 PADS,30,27,Others
4806506318894,SISTER SULIT PACK 12PADS,30,25,Others
4806504713288,MEGA PRIME CHOICES VERMICELLI SOTANGHON 1.59 OZ,11,10,Others
4800092333255,HI-HO CRUNCHY CRACKER NUTS BBQ,33,31,SNACKS
4800092333262,HI-HO CRUNCHY CRACKERS NUTS SWEET CHILI,33,31,SNACKS
391699433,WHITE SUGAR 1/2 KILO,43,47,Others
4806506318818,SISTERS 12PADS BUDGET PACK,33,29,Others
4800045380909,PRIDE  WITH FABRIC CONDITIONER,23,20,Others
4902430278119,TIDE ULTRA ORIGINAL SCENT 380G,23,22,Others
4800016110542,CHICHARRON NI MANG JUAN ESPEYAL SUKAT SILI,8,7,SNACKS
4891208040181,RINBEE CHEESE STICKS 24G,7,6,SNACKS
4800361409117,SWAK CHOCO,12,10,Others
4800575144613,ALASKA FORTIFIED 900G,293,240,Milk Powder
4800361421959,MILO 160G,53,45,Milk Powder
4800888206121,CREAM SILK KERATIN ULTIMATE STRAIGHT,7,6,Others
4902430698658,HEAD & SHOULDERS SMOOTH & SILKY 15ML,6,5,Others
8850006325223,COLGATE FRESH CONFIDENCE,10,9,Others
4801032741048,SAN MIG LIGHT PLAIN,50,40,Hard Liquor
4800361403764,NESCAFE ORIGINAL 28G,10,9,Others
4800092110542,SUPER STICK MORE PANDAN,72,69,SNACKS
199667508,SALMON 1/2 DOZEN,372,370,Sardines
4807770271229,LUCKY ME PANCIT CANTON EXTRA HOT CHILI  ,12,11.5,Others
4902430495066,SAFEGUARD 25G,10,8,Others
366648336,CHAMPION TWIN PACK 1DZ,175,140,Others
809046099,TOYO 200 ML 1/2 DZ,69,66,Others
4806018406058,LAVA CAKE DOUBLE DUTCH,75,50,SNACKS
972800446,COCO SALVARO,40,38,SNACKS
719347649,MASSCADA SSS,1800,1400,Others
140976382,KOHAKU PER KILO,56,40,Rice
671202322,GRANDE,110,105,Others
157065508,FISH CRACKER,10,9,SNACKS
327908070,TAHOP PER KILO,18,18,Others
363617648,TAHOP 1 SACK ,800,750,Others
106383385,PRIDE POWDER 1 DOZ,55,20,Others
395336657,ARIEL 1/2 DOZ,90,175,Others
4800024550958,DELMONTE FIESTA FRUIT COCKTAIL  BIG,282,272,Others
8850389105450,MOGU MOGU 1000ML LYCHEE,154,128,Others
4808887012408,BONGGA BEEF LOAF 150G,21,17,Beef Loaf
4800066122168,HOLIDAY CORNED BEEF 160G,40,36,Corned Beef
4806504710812,MEGA FRIEND SARDINES WITH TAUSI,40,37,Sardines
4800045330072,PRIDE BLUE,23,20,Others
8996001350584,CAL CHEESE CHEESE WAFER,15,12,SNACKS
4803925370212,PEPSI LITRO,55,50,BEVERAGES
4807770270055,PANCIT CANTON ORIGINAL,12,11,Instant Noodles & Canton
8998666001719,KOPIKO BROWN COFFEE,12,11,Others
4800888158888,REXONA POWDER DRY DEO-LOTION 3ML,8,7,Others
4800361382083,NESTEA APPLE,23,22,Others
4800888150608,REXONA SHOWER CLEAN DEO-LOTION 3ML,8,7,Others
4800220531362,TANDUAY ICE RED ENERGY ,40,35,Hard Liquor
4809012197267,MILKIMOO COOKIES & CREAM POLVORON,24,18,SNACKS
4806511010080,MUNCHER GREEN PEAS,12,11,SNACKS
731126104043,NAGARAYA GARLIC 40G,15,11,SNACKS
4800417061924,BENCH DAILY SPELL CLEAN FUN 70ML,54,60,Others
4987176078209,DOWNY PERFUME FRENCH LAVANDER,7,5,Others
4902430945554,SAFEGUARD PURE WHITE 60G,22,19,Others
4800011122236,CASINO FEMME 500ML,80,77,Others
34800042110500,EVEREADY 1 BOX,828,828,Others
788292851,GREAT TASTE TWIN 1 DOZ,145,140,Others
194470433,LIGHTER 1 BOX,360,350,Others
4800024579294,DEL MONTE PINEAPPLE JUICE A-C-E,110,100,BEVERAGES
4800361388313,CHUCKIE 180ML,28,26,Ready To Drink Milk
981594402,POVIDONE IODINE 20ML,28,20,Others
4800011179049,DR. S. WANG SULFUR SOAP 80G,40,35,Others
953727118,YOUNG`S TOWN 1 CASE,2180,2130,Sardines
4800488960324,EQ PANTS M 24PCS,180,176,Others
4800011102030,DR. WONG`S LIGHTENING SOAP 60G,115,110,Milk Powder
4806534229452,MINI DUNOT POP,125,120,SNACKS
8853002303127,DUTCHMILL,52,45,Others
8998389121701,KUKIS VANILLA 1 BAG,48,45,SNACKS
4806018400988,LEMON SQUARE CUPCAKES,76,74,SNACKS
693682251,MARGARINE 1KILO,132,130,Others
4801668100288,MANG TOMAS SIGA,37,35,Others
4800174061007,BESUTO ONION AND GARLIC 100G,28,26,Others
4806510788430,BAKED ROLL CHOCOLATE FILLING,52,51,Others
4800361360357,NIDO  3PLUS 700G,520,515,Milk Powder
124870271,CHIFFON CAKE,180,170,Others
8850006536056,GARD SHAMPOO,7,6,Others
363176918,WATER CELLOPHANE,10,9,Others
4800054210112,NUTRIBAR,15,13,SNACKS
4800110094779,SELECTA LOW FAT CHOCOLATE,95,90,Others
14285003830,PAPA BANANA KETCHUP 200G,23,22,Others
4800085620003,ERINES SPECIAL DAYOK,25,23,Others
425226610,LUCKY ME CHECKIN 1  CASE,620,610,Others
4800110061009,FIESTA SPAGHETTIPID SET,85,80,Others
8850389100868,MOGU MOGU PINEAPLLE,47,23,Others
4800024562739,PINEAPPLE JUICE A-C-E 1.36 LITER,98,96,Others
4806034405981,ZESTAR SOUR GUMMY PEACH,48,44,Others
4806519013359,GNREV KAONG GREEN,58,57,Others
880436753,CURLS 1/2 DZ,42,40,SNACKS
231503146,LECHE FLAN,130,105,Others
4801032285047,SAN MIGUEL FLAVOR CAN,48,40,BEVERAGES
4800103343563,VITA CUBES PACK,20,19,Others
4800818826856,CHOCOQUIK DOUBLE CHOCOLATE,58,57,Others
4800092556630,TOSTAS BBQ100G,28,27,Others
604836322,ARIEL SINGLE 1/2 DOZ,48,47,Others
4806026322289,QUAKER OATS FREE FOOD KEEPER 800G,130,129,Others
297026631,STING BY 24 S,508,470,Others
794185244,DISTILLED,78,75,Others
4800024562616,PINAPPLE JUICE FIBERENRICHED,38,37,Others
4806525610306,BARBIE GUMMI MIX 35G,40,39,Others
8935236000093,COLGATE SUPER FLEXI,20,20,Others
4809010209054,CASA TORTILLA  CHEESE 500G,185,179,Others
28400692878,LAY S JAPANESE SEAWEED 50G,55,54,Others
8426944000081,TORRES FRIED EGG 125G,200,195,Others
9556378203280,BIKA PIKA STIK JAGUNG,185,177,Others
4800365791065,CHUMZ CHEESE RINGS 55G,17,15,Others
1200108000004,RUFFLESCHEDDAR & SOUR CREAM 180G,160,159,Others
8995077601255,KRIP KRIP TORTILLA NACHO CHEESE FLAVOR 75G,40,39,Others
4809013918656,DAILY CARE ALL PURPOSE WIPES 20 S,25,24,Others
4800086047380,SELECTA CHOCO ALMOND FUDGE,150,124,Others
4806524651225,PLAYFUL WIPES,29,20,Others
452576186,PARTY CUP,10,9,Others
4806534228950,BLASTING ICE CREAM CONE,120,115,Others
4800022010287,HUNTS PORK & BEANS,22,20,Pork & Beans
6924012040523,KING MA,21,19,Others
4800024573544,DELMONTE SWEET STYLE1K,98,90,Others
748485100401,CENTURY TUNA FLEX IN OIL,39,30,Others
4800818801495,POTCHI MALLOWS,30,28,SNACKS
4806519012437,ALAMANG 1,33,27,Others
4800142113516,THE BAR GIN,120,110,Others
4809013526356,MR.GULAMAN WHITE,16,15,Others
4800086044365,CREAM DAE UBE BASO,60,50,Others
4808888200583,COLGATE CLASSIC KIDS,20,19,Others
4808888004907,IRISH SPRING ORIGINAL CLEAN,60,55,Others
4800017919007,RAM DESICCATED COCONUT 200G,70,66,Others
4806515986619,TAWAS PURE TAWAS,13,10,Others
4800047841781,ZONROX COLORSAFE95ML,14,13,Others
4801010515104,JOHNSONS BABY LOTION  50ML,50,45,Others
4800194115445,CHOCOLATE POPCORN,17,13,SNACKS
1234606713159,ANGKOL SINAMAK,50,45,Others
4800067134580,CLEENE JUMBO KITCHN TOWEL,110,105,Others
4800575140158,ALASKA EVAP 140ML,18,17,Others
892620375,GUMMY 1 BOX,135,130,Others
6949602306667,BESUPER M18,127,125,Others
6949602306469,BESUPER XXL18,161,155,Others
4802288813244,HAPPY BABY PANTS L24,193,190,Others
4802288813121,HAPPY BABY PANTS L12,100,95,Others
4802288812124,HAPPY BABY PANTS M12,90,85,Others
4802288813046,HAPPY BABY PANTS L4,37,35,Others
4802288814043,HAPPY BABY PANTS XL4,40,38,Others
4806528292028,SUPERBABY BABY PANTS L18,136,130,Others
4806528292035,SUPERBABY PANTS XL18,148,145,Others
4806528292011,SUPERBABY PANTS M18,125,120,Others
4806020422282,WINROX BLEACH FRESH FLOWER 100ML,9,8,Others
4806528290109,SUPERBABY DIAPER L4,34,30,Others
4806528290093,SUPERBABY DIAPER M4,32,30,Others
747344344,OPTI COFFEE PER PIECE,25,23,Others
824581400,SANKE FRUIT 1 BOX,130,125,SNACKS
4806020421957,WINROX 1000ML,35,34,Others
4809011247581,PURE TABLEYA,60,55,Others
308311650,ALAS PER KILO,42,38,Others
4800135007822,PH CARE 30ML,33,32,Others
4809011850163,PATATAS 130G,33,31,SNACKS
4809011850224,CAYCAY 110G,35,31,SNACKS
4809011850897,OTAP 120G,35,31,SNACKS
4806014093344,CLARO OIL 1 LITER,170,150,Others
4800067122228,CLEENE 3 PLY,27,26,Others
4806014092811,JOLLY GREEN PEAS 155G,20,18,Others
4800034011548,HAPEE DEFENSE 50ML,60,55,Others
952308108,CORNETO DISC,30,25,SNACKS
6959344200888,GOOD WIFE CLEANING SPONGE,25,20,Others
129538050,JELLY NATA,135,130,Others
6971486420849,DAQIAN MARSHMALLOW,130,125,Others
740919913,LIGHTER W/SPOT,10,9,Others
4800092115714,REBISCO WAFER TIME CHOCO,72,60,SNACKS
4800086049520,SELECTA DOUBLE DUTCH 100ML,30,25,Others
4806050120936,COTTON MARSHMALLOW,65,60,Others
6917790979642,GLORIPAN 500G,120,115,Others
4805358324671,MAGNOLIA  CHEDDAR,45,40,Others
7748485102245,CENTURY TUNA FLAKES IN OIL 95G,27,25,Others
4806518687179,GINEBRA 1000ML,163,150,Others
4800040341639,JOLLY,60,53,SNACKS
8997035600010,POCARI SWEAT 350ML,38,36,Others
6927380233139,PLAYING CARD LION KING,45,43,Others
4806509479943,AMIGO PINEAPPLE,10,9,Others
4803746332833,TUFF 1000ML,270,250,Others
4800040111102,CAFE PURO 50G,57,52,Others
4800365880318,SUPER DELIFGHTS BROWNIES BITES PACK,75,60,SNACKS
4801958302002,AJI-NO-MOTO 22G,5,3,Others
4902430803724,SAFEGUARD LEMON FRESH 130G,48,45,Others
731126104166,NAGARAYA GARLIC 160G,45,40,Others
8998389121626,KUKIS SUSU VANILA,35,32,SNACKS
4806018407253,MILK BISCUIT 300G,65,63,Others
828954523,PANTENE 1/2 DOZ,37,35,Others
4800575874527,ALASKA MILKY 110ML,17,16,Others
4808887340617,BEEF BACON,300,275,Others
487482605,KING EGG SMALL,5,4,Others
4800092553196,WHOOPIE CHOCOLATE,88,80,Others
4800274312009,QUAKER OATS BANANA & HONEY 200G,60,55,Others
4804888555388,FRY & POP ONION GARLIC KROPEK 200G,50,48,Others
4800174161004,KROPECK ORIGINAL 100G,28,25,Others
8850006327449,COLGATE SPICY FRESH 2X173G,168,160,Others
4800361420143,MAGIC SARAP 150G,69,67,Others
4801981118571,ROYAL MISMO 1,22,15,Others
4800365880486,BROWNIE SCOTCH 20 PACKS,75,60,SNACKS
4809012725040,FRESH Q APPLE,10,9,Others
4806504713660,MEGA PRIME WHOLE YOUNG CORN,51,49,Others
748485401720,BIRCH TREE CHOCO DRINK 600G,175,170,Others
305374726,SELECTA CREAMDAE 3IN1,100,100,Others
8935001711063,AIR ACTION MENTOS,43,39,Others
8935001722724,MINI MENTOS STRAWBERRY MIS,63,59,Others
4800066121109,HOLIDAY BEEF LOAF 100ML,19,17,Beef Loaf
4801688104129,CHEESE RINGS 60G,18,15,Others
4800092660603,SUPER STIX CHEESE FILLING,74,72,SNACKS
4800029865118,MELLO FRUIT SLICE,5,4,Others
8990800017235,MENTOS SODA MIX,43,39,Others
250047448,MORE 1/2 PCK,55,50,Others
210344739,MITCHY`S CREAM BREAD,45,43,Others
4806502720301,GARDENIA HIGH FIBER 600G,95,90,Others
31146150601,SHIN RAMYUN NOODLE,69,65,Others
9556001128836,KARI INSTANT NOODLES,25,23,Others
9556001128874,TOM YAM INSTANT NOODLES,27,25,Others
4801010560500,JOHNSON S BABY SOAP 100G,30,28,Others
38000845529,PRINGLES SOUR CREAM 40G,50,45,Others
263376462,REJOICE 1 DZ,82,77,Others
799502773,DOWNY 1 DZ,74,70,Others
640582210,MIGHTY WHOLESALE ,110,108,Others
247385205,MACARONI 1 TUBE,50,45,Others
483030277,JOPOY S SPECIAL HOPIA MONGO,130,125,Others
4801668100172,DATU PUTI VINEGAR HALF GALLON,84,80,Others
4801668500248,DATU PUTI SOY SAUCE HALF GALLON,100,95,Others
4807770122170,BUTTER COCONUT 6PCS,56,50,Others
986992809,MITCHY`S CHOCOLANAY,25,23,Others
8993200666638,CIRMORY YOGURT DRINK,10,9,Others
2571260000041,WIZARDS,15,14,Others
4806026374523,LAYS BY 2,100,96,SNACKS
548918994,BROWN SUGAR 1/4 SACK,863,830,Others
4806506315664,TWINS LAMPEIN PANTS 44 S,330,325,Others
4806507831606,SILKA GREEN PAPAYA FACIAL CLEANSER 75ML,27,25,Others
4806507831460,SILKA AVOCADO FACIAL CLEANSER 75ML,27,25,Others
4800047841323,DEL SHOWERS FRESH 1000ML,164,154,Others
4800361363204,NESTOGEN 1 1.3KG,743,700,Others
4800888151117,REXONA MEN,8,7,Others
4806525620091,FREEDA PANTYLINERS 8 8 LINERS,10,9,Others
4806525620107,FREEDA PANTYLINERS 20 PCS,18,16,Others
4806525620039,FREEDA FEMININE NAPKIN,29,28,Others
4806525621289,BEYBIKO BABY WIPES POWDER FRESH,40,38,Others
8936055280444,ELLIE ALL PURPOSE FLOUR 500G,37,35,Others
4809011815452,MAGIC BREADING MIX 100G,17,15,Others
78895710021,LEE KUM KEE SESAME OIL 207ML,145,140,Others
4800094045132,MINOLA OIL 925 ML,218,210,Others
8887155142029,SIMPLY PURE SOYA OIL 1LITER,175,170,Others
750515031517,SKY FLAKES TSOKOLATE,63,55,SNACKS
28400692854,LAY S SOUR & CREAM 50G,55,50,SNACKS
741183474,NOURCOFE,460,455,Others
524224714,WILKINS 5 LITER,74,70,Others
259159142,KOPIKO BLACK SINGLE,100,90,Others
867521316,TEMPURA,145,140,Others
628365313,NESCAFE STICK 1/2 DZ,14,12,Others
295206450,MARLBORO 1/2 RM,780,669,Others
4902430411530,TIDE DOWNY TABA BAR,15,14,Others
9556032023124,TANGO 50G,40,34,SNACKS
4800147105295,FARLIN 3 PACK CLASSIC BOTTLE GIFT SET,250,230,Others
4800147107145,FARLIN DECORATED 8OZ,95,90,Others
4809014128146,KOJIE SAN DREAM WHITE 135G,125,120,Others
4800135009598,MYRA PROTECTING PLUS 100ML,87,85,Others
4800135009581,MYRA PROTECTING PLUS 50ML,55,50,Others
4800135003244,MYRA CLASSIC WHITENING 50ML,60,55,Others
4800136111047,LACTACYD BABY BATH 60ML,100,92,Others
8850006304570,COLGATE PLAX ICE 60ML,35,32,Others
4800011121536,CASINO 500ML,76,70,Others
4806515160859,ALCO PLUS  250ML,48,45,Others
4806515160842,ALCO PLUS 250ML RED,48,45,Others
673060717,ALCO PLUS CLASSIC 500ML,90,85,Others
4806515160774,ALCO PLUS RED 60ML,20,18,Others
4806515160941,GRIPS MOMENTUM 100ML,122,115,Others
4800417061931,DAILY SPELL BODY MIST,94,90,Others
4806515160361,FIONA COLOGNE 100ML,54,50,Others
4806515160347,FIONA COLOGNE 50ML,29,25,Others
4806515160057,FIONA COLOGNE 50ML COOL BURST,29,25,Others
4800417005256,BENCH ATLANTIS 100ML,123,120,Others
4800417003740,BENCH BRATSPLASH,127,125,Others
4800417005249,BENCH EIGHT BODY SPRAY 100ML,123,120,Others
4800417004792,BENCH W BODY SPRAY 100ML,132,130,Others
4800417003665,BENCH GREEN APPLE COLOGNE,87,85,Others
6115087748036,IDEAL DISHWASHING LIQUID W/ANTIBAC 1000ML KALAMANSI,45,40,Others
6115087748012,IDEAL DISHWASHING LIQUID LEMON 1000ML,45,40,Others
6115087741518,IDEAL DISHWASHING LEMON 350ML,25,20,Others
6115087748029,IDEAL DISHWASHING KALAMANSI 350ML,25,40,Others
4800519181063,MARSHIES 40G,15,14,SNACKS
4800519183067,MARSHIES 80G,25,23,SNACKS
48034302,MAMA S LOVE BABY OIL 25ML,15,13,Others
4800092556753,TOSTAS CHEESE AND SWEET CORN 95G,28,26,SNACKS
4800174055006,PRAWN CRACKER 500G BESUTO,115,110,Others
4800794683568,Z COOLERS ORANGE DRINK 200ML,10,9,Others
8850007331391,CAREFREE SUPER DRY 20S,65,62,Others
4801010370000,CAREFREE HEALTHY FREASH,32,28,Others
8850007331384,CARE FREE SUPER DRY,25,22,Others
8999908208705,MY BABY MILK BATH SWEET FLORAL 200ML,67,65,Others
4800119218572,SKINWHITE GLUTATHIONE 50ML,112,110,Others
4800119120851,SKINWHITE CLASSIC LIGHT 50ML,52,50,Others
8936123410513,LACTACED PEARL INTIMATE,78,76,Others
4800067126943,CLEENE ALCOHOL ANTISEPTIC 500ML,85,82,Others
4809011681279,BAWANG CORNICK 25G,9,8,Others
4803925350030,GATORADE ORANGE CHILL 230ML,40,38,Others
4808887011852,STAR CORNE BEEF 150G,33,27,SNACKS
4800488959052,EQ PLUS S 12+1,89,84,Others
4800488959113,EQ PLUS XL 12+1,126,124,Others
9310155202336,SAN REMO PANNE 500G,82,80,Others
4800488958772,EQ DRY SMALL X4PCS,37,36,Others
4800488958789,EQ DRY MEDIUM  X4,41,40,Others
4800488958802,EQ DRY XL X4,51,50,Others
4800086049674,CREAMDAE 3 IN 1 750ML,100,89,SNACKS
4806509577687,POP - I ALUMINUM TRAY 2,84,82,Others
377648409,CHICHARON DE CEBU,45,47,Others
4800488070221,EQ ECONOMY NEW BORN SMALL 18,104,83,Others
